GeneID,Symbol,Synonyms,chromosome,Ensembl,HGNC,MIM,type_of_gene
124902948,LOC124902948,-,12,ENSG00000294563,,,ncRNA
124902949,LOC124902949,-,12,,,,ncRNA
124902950,LOC124902950,-,12,,,,ncRNA
124902951,LINC03056,-,12,,HGNC:56354,,ncRNA
124902952,LOC124902952,-,12,,,,ncRNA
124902953,LOC124902953,-,12,ENSG00000289319,,,ncRNA
124902954,LOC124902954,-,12,,,,ncRNA
124902955,LOC124902955,-,12,,,,ncRNA
124902956,LOC124902956,-,12,,,,ncRNA
124902957,LOC124902957,-,12,,,,ncRNA
124902958,LOC124902958,-,12,,,,ncRNA
124902959,LOC124902959,-,12,,,,ncRNA
124902960,LOC124902960,-,12,,,,ncRNA
124902961,LOC124902961,-,12,,,,ncRNA
124902962,LOC124902962,-,12,,,,ncRNA
124902963,LOC124902963,-,12,,,,ncRNA
124902964,LOC124902964,-,12,ENSG00000257761,,,ncRNA
124902965,LOC124902965,-,12,ENSG00000306515,,,ncRNA
124902966,LOC124902966,-,12,,,,ncRNA
124902967,LOC124902967,-,12,,,,ncRNA
124902968,LOC124902968,-,12,,,,ncRNA
124902969,LOC124902969,-,12,,,,ncRNA
124902970,LOC124902970,-,12,,,,ncRNA
124902971,LOC124902971,-,12,,,,ncRNA
124902972,LOC124902972,-,12,,,,ncRNA
124902973,LOC124902973,-,12,,,,ncRNA
124902974,LOC124902974,-,12,,,,ncRNA
124902975,LOC124902975,-,12,,,,ncRNA
124902976,LOC124902976,-,12,,,,ncRNA
124902977,LOC124902977,-,12,,,,ncRNA
124902978,LOC124902978,-,12,,,,ncRNA
124902979,LOC124902979,-,12,,,,ncRNA
124902980,LOC124902980,-,12,,,,ncRNA
124902981,LOC124902981,-,12,,,,ncRNA
124902982,LOC124902982,-,12,,,,ncRNA
124902983,LOC124902983,-,12,ENSG00000308842,,,ncRNA
124902984,LOC124902984,-,12,,,,ncRNA
124902985,LOC124902985,-,12,,,,ncRNA
124902986,LOC124902986,-,12,ENSG00000302422,,,ncRNA
124902987,LOC124902987,-,12,,,,ncRNA
124902988,LOC124902988,-,12,ENSG00000258035,,,ncRNA
124902989,LOC124902989,-,12,,,,ncRNA
124902990,LOC124902990,-,12,ENSG00000307169,,,ncRNA
124902991,LOC124902991,-,12,,,,ncRNA
124902992,LOC124902992,-,12,,,,ncRNA
124902993,LOC124902993,-,12,,,,ncRNA
124902994,LOC124902994,-,12,,,,ncRNA
124902995,LOC124902995,-,12,ENSG00000258204,,,pseudo
124902996,LOC124902996,-,12,,,,ncRNA
124902997,LOC124902997,-,12,,,,ncRNA
124902998,LOC124902998,-,12,,,,ncRNA
124902999,LOC124902999,-,12,,,,ncRNA
124903000,LOC124903000,-,12,,,,ncRNA
124903001,LOC124903001,-,12,,,,ncRNA
124903002,LOC124903002,-,12,ENSG00000257732,,,ncRNA
124903003,LOC124903003,-,12,,,,ncRNA
124903004,LOC124903004,-,12,,,,pseudo
124903005,LOC124903005,-,12,,,,ncRNA
124903006,LOC124903006,-,12,,,,ncRNA
124903007,LOC124903007,-,12,ENSG00000298892,,,ncRNA
124903008,LOC124903008,-,12,,,,ncRNA
124903009,LOC124903009,-,12,,,,ncRNA
124903010,LOC124903010,-,12,,,,ncRNA
124903011,LOC124903011,-,12,,,,ncRNA
124903012,LOC124903012,-,12,,,,ncRNA
124903013,LOC124903013,-,12,,,,ncRNA
124903014,LOC124903014,-,12,,,,ncRNA
124903015,LOC124903015,-,12,,,,ncRNA
124903016,LOC124903016,-,12,,,,ncRNA
124903017,LOC124903017,-,12,,,,ncRNA
124903018,LOC124903018,-,12,,,,ncRNA
124903019,LOC124903019,-,12,,,,ncRNA
124903020,LOC124903020,-,12,,,,ncRNA
124903021,LOC124903021,-,12,,,,ncRNA
124903022,LOC124903022,-,12,,,,ncRNA
124903023,LOC124903023,-,12,,,,ncRNA
124903024,LOC124903024,-,12,,,,ncRNA
124903025,LOC124903025,-,12,,,,ncRNA
124903026,LOC124903026,-,12,ENSG00000258254,,,ncRNA
124903027,LINC03088,-,12,,HGNC:56710,,ncRNA
124903028,LOC124903028,-,12,,,,ncRNA
124903029,LOC124903029,-,12,,,,ncRNA
124903030,LOC124903030,-,12,,,,ncRNA
124903031,LOC124903031,-,12,ENSG00000270482,,,ncRNA
124903032,LOC124903032,-,12,,,,ncRNA
124903033,LOC124903033,-,12,,,,ncRNA
124903034,LOC124903034,-,12,,,,ncRNA
124903035,LOC124903035,-,12,,,,ncRNA
124903036,LOC124903036,-,12,,,,ncRNA
124903037,LOC124903037,-,12,ENSG00000258435,,,ncRNA
124903038,LOC124903038,-,12,,,,ncRNA
124903039,LOC124903039,-,12,,,,ncRNA
124903040,LOC124903040,-,12,ENSG00000302017,,,ncRNA
124903041,LOC124903041,-,12,,,,ncRNA
124903042,LOC124903042,-,12,,,,ncRNA
124903043,LOC124903043,-,12,,,,ncRNA
124903044,LOC124903044,-,12,ENSG00000309806,,,ncRNA
124903045,LOC124903045,-,12,ENSG00000289940,,,ncRNA
124903046,LOC124903046,-,12,,,,ncRNA
124903047,LOC124903047,-,12,,,,ncRNA
124903048,LOC124903048,-,12,,,,ncRNA
124903049,LOC124903049,-,12,,,,ncRNA
124903050,LOC124903050,-,12,ENSG00000295049,,,ncRNA
124903051,LOC124903051,-,12,,,,ncRNA
124903052,LOC124903052,-,12,,,,ncRNA
124903053,LOC124903053,-,12,ENSG00000308078,,,ncRNA
124903054,LOC124903054,-,12,,,,ncRNA
124903055,LOC124903055,-,12,ENSG00000248703,,,ncRNA
124903056,LOC124903056,-,12,,,,ncRNA
124903057,LOC124903057,-,12,,,,ncRNA
124903058,LOC124903058,-,12,,,,ncRNA
124903059,LOC124903059,-,12,,,,ncRNA
124903060,LOC124903060,-,12,,,,ncRNA
124903061,LOC124903061,-,12,,,,protein-coding
124903062,LOC124903062,-,12,,,,ncRNA
124903063,LOC124903063,-,12,,,,ncRNA
124903064,LOC124903064,-,12,ENSG00000289516,,,ncRNA
124903065,LOC124903065,-,12,,,,ncRNA
124903066,LOC124903066,-,12,ENSG00000306771,,,ncRNA
124903067,LOC124903067,-,12,,,,protein-coding
124903069,LOC124903069,-,12,,,,ncRNA
124903070,LOC124903070,-,12,,,,ncRNA
124903071,LOC124903071,-,12,ENSG00000303459,,,ncRNA
124903072,LOC124903072,-,12,,,,ncRNA
124903073,LOC124903073,-,12,,,,ncRNA
124903074,LOC124903074,-,12,ENSG00000257787,,,ncRNA
124903075,LOC124903075,-,12,,,,ncRNA
124903076,LOC124903076,-,12,,,,ncRNA
124903077,LOC124903077,-,12,,,,ncRNA
124903078,LOC124903078,-,12,,,,ncRNA
124903079,LOC124903079,-,12,,,,ncRNA
124903080,LOC124903080,-,12,,,,ncRNA
124903081,LOC124903081,-,12,,,,ncRNA
124903082,LOC124903082,-,12,,,,ncRNA
124903083,LOC124903083,-,12,,,,ncRNA
124903084,LOC124903084,-,12,,,,ncRNA
124903085,LOC124903085,-,12,,,,ncRNA
124903086,LOC124903086,-,12,,,,ncRNA
124903087,LOC124903087,-,12,,,,ncRNA
124903088,LOC124903088,-,12,,,,ncRNA
124903089,LOC124903089,-,12,,,,pseudo
124903090,LOC124903090,-,12,,,,protein-coding
124903091,LOC124903091,-,12,,,,snRNA
124903092,LOC124903092,-,12,ENSG00000283545,,,pseudo
124903093,LOC124903093,-,12,,,,pseudo
124903094,LOC124903094,-,12,ENSG00000272215,,,snRNA
124903095,LOC124903095,-,12,,,,pseudo
124903096,LOC124903096,-,12,,,,snRNA
124903097,LOC124903097,-,12,,,,snRNA
124903098,LOC124903098,-,12,ENSG00000223294,,,snoRNA
124903099,LOC124903099,-,12,ENSG00000202335,,,snoRNA
124903100,LOC124903100,-,12,ENSG00000221611,,,snoRNA
124903101,LOC124903101,-,12,ENSG00000238440,,,snoRNA
124903102,LOC124903102,-,12,,,,snoRNA
124903103,LOC124903103,-,12,,,,snoRNA
124903104,LOC124903104,-,12,,,,snoRNA
124903105,LOC124903105,-,12,,,,snoRNA
124903106,LOC124903106,-,12,,,,snoRNA
124903107,LOC124903107,-,12,,,,snoRNA
124903108,LOC124903108,-,12,,,,snoRNA
124903109,LOC124903109,-,12,,,,pseudo
124903110,LOC124903110,-,12,,,,snoRNA
124903111,LOC124903111,-,12,,,,snoRNA
124903112,LOC124903112,-,12,,,,pseudo
124903113,LOC124903113,-,12,,,,snoRNA
124903114,LOC124903114,-,12,,,,snoRNA
124903115,LOC124903115,-,12,,,,pseudo
124903116,LOC124903116,-,12,,,,snoRNA
124903117,LOC124903117,-,12,,,,pseudo
124903118,LOC124903118,-,12,,,,pseudo
124903119,LOC124903119,-,12,,,,snoRNA
124903120,LOC124903120,-,12,,,,snRNA
124903121,LOC124903121,-,12,,,,pseudo
124903122,LOC124903122,-,12,,,,pseudo
124903123,LOC124903123,-,12,,,,pseudo
124903124,LOC124903124,-,12,,,,pseudo
124903125,LOC124903125,-,12,,,,pseudo
124903126,LOC124903126,-,12,,,,pseudo
124903127,LOC124903127,-,12,,,,pseudo
124903128,LOC124903128,-,13,,,,ncRNA
124903129,LOC124903129,-,13,,,,ncRNA
124903130,LOC124903130,-,13,,,,protein-coding
124903131,LOC124903131,-,13,,,,ncRNA
124903132,LOC124903132,-,13,ENSG00000302249,,,ncRNA
124903133,LOC124903133,-,13,,,,ncRNA
124903134,LOC124903134,-,13,ENSG00000289861,,,ncRNA
124903135,LOC124903135,-,13,ENSG00000289688,,,ncRNA
124903136,LOC124903136,-,13,,,,ncRNA
124903137,LOC124903137,-,13,ENSG00000309412,,,ncRNA
124903138,LOC124903138,-,13,,,,ncRNA
124903139,LOC124903139,-,13,,,,ncRNA
124903140,LOC124903140,-,13,,,,ncRNA
124903141,LOC124903141,-,13,,,,ncRNA
124903142,LOC124903142,-,13,ENSG00000296459,,,ncRNA
124903143,LOC124903143,-,13,,,,ncRNA
124903144,LOC124903144,-,13,,,,ncRNA
124903145,LOC124903145,-,13,,,,ncRNA
124903146,LOC124903146,-,13,,,,ncRNA
124903147,LOC124903147,-,13,,,,ncRNA
124903148,LOC124903148,-,13,,,,ncRNA
124903149,LOC124903149,-,13,,,,ncRNA
124903150,LOC124903150,-,13,,,,ncRNA
124903151,LOC124903151,-,13,ENSG00000308044,,,protein-coding
124903152,LOC124903152,-,13,,,,ncRNA
124903153,LOC124903153,-,13,,,,ncRNA
124903154,LOC124903154,-,13,,,,ncRNA
124903155,LOC124903155,-,13,,,,ncRNA
124903156,LOC124903156,-,13,,,,ncRNA
124903157,LOC124903157,-,13,,,,ncRNA
124903158,LOC124903158,-,13,,,,ncRNA
124903159,LOC124903159,-,13,ENSG00000307651,,,ncRNA
124903160,LOC124903160,-,13,,,,ncRNA
124903161,LOC124903161,-,13,,,,ncRNA
124903162,LOC124903162,-,13,,,,protein-coding
124903163,LOC124903163,-,13,,,,ncRNA
124903164,LOC124903164,-,13,,,,protein-coding
124903165,LOC124903165,-,13,,,,ncRNA
124903166,LOC124903166,-,13,,,,ncRNA
124903167,LOC124903167,-,13,ENSG00000293354,,,ncRNA
124903168,LOC124903168,-,13,,,,ncRNA
124903169,LOC124903169,-,13,,,,ncRNA
124903170,LOC124903170,-,13,,,,ncRNA
124903171,LOC124903171,-,13,,,,ncRNA
124903172,LOC124903172,-,13,,,,ncRNA
124903173,LOC124903173,-,13,,,,protein-coding
124903174,LOC124903174,-,13,,,,ncRNA
124903175,LOC124903175,-,13,,,,ncRNA
124903176,LOC124903176,-,13,,,,ncRNA
124903177,LOC124903177,-,13,,,,ncRNA
124903178,LOC124903178,-,13,,,,ncRNA
124903179,LOC124903179,-,13,,,,ncRNA
124903181,LOC124903181,-,13,,,,ncRNA
124903182,LOC124903182,-,13,,,,ncRNA
124903183,LOC124903183,-,13,,,,ncRNA
124903184,LOC124903184,-,13,,,,ncRNA
124903185,LOC124903185,-,13,ENSG00000285714,,,protein-coding
124903186,LOC124903186,-,13,,,,ncRNA
124903187,LOC124903187,-,13,,,,ncRNA
124903188,LOC124903188,-,13,,,,ncRNA
124903189,LOC124903189,-,13,,,,ncRNA
124903190,LOC124903190,-,13,,,,ncRNA
124903191,LOC124903191,-,13,,,,ncRNA
124903192,LOC124903192,-,13,,,,ncRNA
124903193,LOC124903193,-,13,,,,ncRNA
124903194,LOC124903194,-,13,,,,ncRNA
124903195,LOC124903195,-,13,,,,ncRNA
124903196,LOC124903196,-,13,,,,ncRNA
124903197,LOC124903197,-,13,,,,ncRNA
124903198,LOC124903198,-,13,,,,ncRNA
124903199,LOC124903199,-,13,,,,ncRNA
124903200,LOC124903200,-,13,,,,ncRNA
124903201,LOC124903201,-,13,,,,ncRNA
124903202,LOC124903202,-,13,,,,ncRNA
124903203,LOC124903203,-,13,,,,ncRNA
124903204,LOC124903204,-,13,,,,ncRNA
124903205,LOC124903205,-,13,,,,ncRNA
124903206,LOC124903206,-,13,,,,protein-coding
124903207,LOC124903207,-,13,,,,ncRNA
124903208,LOC124903208,-,13,,,,ncRNA
124903210,LOC124903210,-,13,,,,ncRNA
124903211,LOC124903211,-,13,,,,protein-coding
124903212,LOC124903212,-,13,,,,ncRNA
124903213,LOC124903213,-,13,,,,ncRNA
124903214,LOC124903214,-,13,,,,ncRNA
124903215,LOC124903215,-,13,,,,ncRNA
124903216,LOC124903216,-,13,,,,ncRNA
124903217,LOC124903217,-,13,,,,protein-coding
124903218,LOC124903218,-,13,,,,ncRNA
124903219,LOC124903219,-,13,,,,protein-coding
124903220,LOC124903220,-,13,,,,protein-coding
124903221,LOC124903221,-,13,ENSG00000304746,,,ncRNA
124903222,LOC124903222,-,13,,,,ncRNA
124903223,LOC124903223,-,13,,,,pseudo
124903224,LOC124903224,-,13,,,,ncRNA
124903225,LOC124903225,-,13,,,,ncRNA
124903226,LOC124903226,-,13,,,,ncRNA
124903227,LOC124903227,-,13,,,,ncRNA
124903228,LOC124903228,-,13,ENSG00000302433,,,ncRNA
124903229,LOC124903229,-,13,,,,protein-coding
124903230,LOC124903230,-,13,,,,protein-coding
124903231,LOC124903231,-,13,,,,ncRNA
124903232,LOC124903232,-,13,,,,ncRNA
124903233,LOC124903233,-,13,ENSG00000277047,,,protein-coding
124903234,LINC02335,-,13,,HGNC:53255,,ncRNA
124903235,LOC124903235,-,13,,,,ncRNA
124903236,LOC124903236,-,13,ENSG00000287996,,,ncRNA
124903237,LOC124903237,-,13,,,,ncRNA
124903238,LOC124903238,-,13,,,,ncRNA
124903239,LOC124903239,-,13,,,,ncRNA
124903240,LOC124903240,-,13,,,,ncRNA
124903241,LOC124903241,-,13,,,,ncRNA
124903242,LOC124903242,-,13,ENSG00000303705,,,ncRNA
124903243,LOC124903243,-,13,,,,ncRNA
124903244,LOC124903244,-,13,,,,ncRNA
124903245,LOC124903245,-,13,,,,ncRNA
124903246,LOC124903246,-,13,,,,ncRNA
124903247,LOC124903247,-,13,,,,ncRNA
124903248,LOC124903248,-,13,,,,protein-coding
124903249,LOC124903249,-,13,ENSG00000307285,,,ncRNA
124903250,LOC124903250,-,13,,,,ncRNA
124903251,LOC124903251,-,13,,,,ncRNA
124903252,LOC124903252,-,13,,,,ncRNA
124903253,LOC124903253,-,13,,,,ncRNA
124903254,LOC124903254,-,13,ENSG00000253094,,,pseudo
124903255,LOC124903255,-,13,ENSG00000212553,,,snoRNA
124903256,LOC124903256,-,13,ENSG00000212293,,,snoRNA
124903257,LOC124903257,-,13,ENSG00000200733,,,snoRNA
124903258,LOC124903258,-,13,,,,snoRNA
124903259,LOC124903259,-,13,,,,snoRNA
124903260,LOC124903260,-,13,,,,snoRNA
124903261,LOC124903261,-,13,,,,snoRNA
124903262,LOC124903262,-,13,,,,snoRNA
124903263,LOC124903263,-,13,,,,snoRNA
124903264,LOC124903264,-,13,,,,snoRNA
124903265,LOC124903265,-,13,,,,snoRNA
124903266,LOC124903266,-,13,,,,snoRNA
124903267,LOC124903267,-,13,,,,snoRNA
124903268,LOC124903268,-,13,,,,snoRNA
124903269,LOC124903269,-,13,,,,snoRNA
124903270,LOC124903270,-,13,,,,snoRNA
124903271,LOC124903271,-,13,,,,pseudo
124903272,LOC124903272,-,13,,,,pseudo
124903273,LOC124903273,-,13,,,,pseudo
124903274,LOC124903274,-,13,,,,pseudo
124903275,LOC124903275,-,13,ENSG00000276183,,,snRNA
124903276,LOC124903276,-,14,,,,protein-coding
124903277,LOC124903277,-,14,,,,ncRNA
124903278,LOC124903278,-,14,,,,ncRNA
124903279,LOC124903279,-,14,,,,ncRNA
124903280,LOC124903280,-,14,,,,ncRNA
124903281,LOC124903281,-,14,,,,ncRNA
124903282,LOC124903282,-,14,,,,ncRNA
124903283,LOC124903283,-,14,,,,ncRNA
124903284,LOC124903284,-,14,,,,ncRNA
124903285,LOC124903285,-,14,ENSG00000237054,,,ncRNA
124903286,LOC124903286,-,14,,,,ncRNA
124903287,LOC124903287,-,14,,,,ncRNA
124903288,LOC124903288,-,14,,,,ncRNA
124903289,LOC124903289,-,14,,,,ncRNA
124903290,LOC124903290,-,14,,,,ncRNA
124903291,LOC124903291,-,14,,,,ncRNA
124903292,LOC124903292,-,14,,,,ncRNA
124903293,LOC124903293,-,14,,,,ncRNA
124903294,LOC124903294,-,14,,,,ncRNA
124903295,LOC124903295,-,14,ENSG00000296585,,,ncRNA
124903296,LOC124903296,-,14,,,,ncRNA
124903297,LOC124903297,-,14,,,,ncRNA
124903298,LOC124903298,-,14,,,,ncRNA
124903299,LOC124903299,-,14,,,,ncRNA
124903300,LOC124903300,-,14,,,,ncRNA
124903301,LOC124903301,-,14,,,,ncRNA
124903302,LOC124903302,-,14,ENSG00000295321,,,ncRNA
124903303,LOC124903303,-,14,,,,ncRNA
124903304,LOC124903304,-,14,,,,ncRNA
124903305,LOC124903305,-,14,,,,ncRNA
124903306,LOC124903306,-,14,,,,ncRNA
124903307,LOC124903307,-,14,,,,ncRNA
124903308,LOC124903308,-,14,,,,ncRNA
124903309,LOC124903309,-,14,,,,ncRNA
124903310,LOC124903310,-,14,,,,ncRNA
124903311,LOC124903311,-,14,,,,ncRNA
124903312,LOC124903312,-,14,,,,ncRNA
124903313,LOC124903313,-,14,,,,ncRNA
124903314,LOC124903314,-,14,,,,ncRNA
124903315,LOC124903315,-,14,,,,ncRNA
124903316,LOC124903316,-,14,,,,ncRNA
124903317,LOC124903317,-,14,ENSG00000287156,,,protein-coding
124903318,LOC124903318,-,14,,,,ncRNA
124903319,LOC124903319,-,14,ENSG00000304907,,,protein-coding
124903320,LOC124903320,-,14,,,,ncRNA
124903322,LOC124903322,-,14,,,,ncRNA
124903323,LOC124903323,-,14,,,,ncRNA
124903324,LOC124903324,-,14,ENSG00000286257,,,ncRNA
124903325,LOC124903325,-,14,,,,ncRNA
124903326,LOC124903326,-,14,,,,ncRNA
124903327,LOC124903327,-,14,,,,ncRNA
124903328,LOC124903328,-,14,,,,ncRNA
124903329,LOC124903329,-,14,,,,ncRNA
124903330,LOC124903330,-,14,,,,ncRNA
124903331,LOC124903331,-,14,,,,ncRNA
124903332,LOC124903332,-,14,,,,ncRNA
124903333,RAD51B-AS1,-,14,,HGNC:58171,,ncRNA
124903334,LOC124903334,-,14,,,,ncRNA
124903335,LOC124903335,-,14,,,,ncRNA
124903336,LOC124903336,-,14,,,,ncRNA
124903338,LOC124903338,-,14,,,,ncRNA
124903339,LOC124903339,-,14,,,,ncRNA
124903340,LOC124903340,-,14,,,,ncRNA
124903341,LOC124903341,-,14,,,,ncRNA
124903342,LOC124903342,-,14,ENSG00000285518,,,ncRNA
124903343,LOC124903343,-,14,,,,ncRNA
124903344,LOC124903344,-,14,,,,ncRNA
124903345,LOC124903345,-,14,,,,ncRNA
124903346,LOC124903346,-,14,,,,ncRNA
124903347,LOC124903347,-,14,,,,ncRNA
124903348,LOC124903348,-,14,,,,ncRNA
124903349,LOC124903349,-,14,,,,ncRNA
124903350,LOC124903350,-,14,ENSG00000303418,,,ncRNA
124903351,LOC124903351,-,14,,,,ncRNA
124903352,LOC124903352,-,14,,,,ncRNA
124903353,LOC124903353,-,14,,,,ncRNA
124903354,LOC124903354,-,14,,,,ncRNA
124903355,LOC124903355,-,14,,,,ncRNA
124903356,LOC124903356,-,14,,,,ncRNA
124903357,LOC124903357,-,14,,,,ncRNA
124903358,LOC124903358,-,14,,,,ncRNA
124903359,LOC124903359,-,14,,,,ncRNA
124903360,LOC124903360,-,14,,,,ncRNA
124903361,LOC124903361,-,14,,,,ncRNA
124903362,LOC124903362,-,14,ENSG00000294352,,,ncRNA
124903363,LOC124903363,-,14,,,,ncRNA
124903364,LOC124903364,-,14,,,,ncRNA
124903365,LOC124903365,-,14,,,,ncRNA
124903366,LOC124903366,-,14,,,,ncRNA
124903367,LOC124903367,-,14,,,,ncRNA
124903368,LOC124903368,-,14,,,,ncRNA
124903369,LOC124903369,-,14,ENSG00000298101,,,ncRNA
124903370,LOC124903370,-,14,,,,ncRNA
124903371,LOC124903371,-,14,,,,ncRNA
124903372,LOC124903372,-,14,ENSG00000187621,,,protein-coding
124903373,LOC124903373,-,14,,,,ncRNA
124903374,LOC124903374,-,14,,,,ncRNA
124903375,LOC124903375,-,14,,,,ncRNA
124903376,LOC124903376,-,14,,,,ncRNA
124903377,LOC124903377,-,14,,,,protein-coding
124903378,LOC124903378,-,14,,,,ncRNA
124903379,LOC124903379,-,14,,,,ncRNA
124903380,LOC124903380,-,14,,,,ncRNA
124903381,LOC124903381,-,14,,,,ncRNA
124903382,LOC124903382,-,14,,,,ncRNA
124903383,LOC124903383,-,14,,,,ncRNA
124903384,LOC124903384,-,14,,,,ncRNA
124903385,LOC124903385,-,14,,,,ncRNA
124903386,LOC124903386,-,14,ENSG00000288302,,,ncRNA
124903387,LOC124903387,-,14,,,,ncRNA
124903388,LOC124903388,-,14,,,,ncRNA
124903389,LOC124903389,-,14,,,,ncRNA
124903390,LOC124903390,-,14,,,,ncRNA
124903391,LOC124903391,-,14,,,,protein-coding
124903392,LOC124903392,-,14,,,,ncRNA
124903393,LOC124903393,-,14,,,,ncRNA
124903394,LOC124903394,-,14,,,,ncRNA
124903395,LOC124903395,-,14,,,,ncRNA
124903396,LOC124903396,-,14,,,,ncRNA
124903397,LOC124903397,-,14,,,,ncRNA
124903398,LOC124903398,-,14,ENSG00000257556,,,ncRNA
124903399,LOC124903399,-,14,,,,ncRNA
124903400,LOC124903400,-,14,,,,ncRNA
124903401,LOC124903401,-,14,,,,protein-coding
124903402,LOC124903402,-,14,,,,ncRNA
124903403,LOC124903403,-,14,ENSG00000297609,,,ncRNA
124903404,LOC124903404,-,14,,,,protein-coding
124903405,LOC124903405,-,14,,,,protein-coding
124903406,LOC124903406,-,14,,,,protein-coding
124903407,LOC124903407,-,14,,,,protein-coding
124903408,LOC124903408,-,14,,,,protein-coding
124903409,LOC124903409,-,14,,,,pseudo
124903410,LOC124903410,-,14,,,,ncRNA
124903411,LOC124903411,-,14,,,,ncRNA
124903412,LOC124903412,-,14,,,,ncRNA
124903413,LOC124903413,-,14,ENSG00000283290,,,pseudo
124903414,LOC124903414,-,14,,,,snRNA
124903415,LOC124903415,-,14,,,,pseudo
124903416,LOC124903416,-,14,ENSG00000212615,,,snoRNA
124903417,LOC124903417,-,14,ENSG00000201036,,,pseudo
124903418,LOC124903418,-,14,ENSG00000200150,,,snoRNA
124903419,LOC124903419,-,14,ENSG00000201500,,,snoRNA
124903420,LOC124903420,-,14,ENSG00000201710,,,snoRNA
124903421,LOC124903421,-,14,ENSG00000222185,,,snoRNA
124903422,LOC124903422,-,14,ENSG00000222095,,,snoRNA
124903423,LOC124903423,-,14,ENSG00000252945,,,snoRNA
124903424,LOC124903424,-,14,,,,snoRNA
124903425,LOC124903425,-,14,,,,snoRNA
124903426,LOC124903426,-,14,,,,snoRNA
124903427,LOC124903427,-,14,,,,snoRNA
124903428,LOC124903428,-,14,,,,snoRNA
124903429,LOC124903429,-,14,,,,pseudo
124903430,LOC124903430,-,14,,,,pseudo
124903431,LOC124903431,-,14,,,,snoRNA
124903432,LOC124903432,-,14,,,,pseudo
124903433,LOC124903433,-,14,,,,pseudo
124903434,LOC124903434,-,14,,,,pseudo
124903435,LOC124903435,-,14,ENSG00000277754,,,snoRNA
124903436,LOC124903436,-,14,ENSG00000275154,,,snoRNA
124903437,LOC124903437,-,14,ENSG00000200693,,,pseudo
124903438,LOC124903438,-,14,,,,pseudo
124903439,LOC124903439,-,14,,,,pseudo
124903440,LOC124903440,-,14,,,,pseudo
124903441,LOC124903441,-,15,,,,protein-coding
124903442,LOC124903442,-,15,,,,protein-coding
124903443,LOC124903443,-,15,,,,ncRNA
124903445,LOC124903445,-,15,,,,ncRNA
124903446,LOC124903446,-,15,,,,ncRNA
124903447,LOC124903447,-,15,,,,ncRNA
124903448,LOC124903448,-,15,ENSG00000289522,,,ncRNA
124903449,LOC124903449,-,15,,,,ncRNA
124903450,LOC124903450,-,15,,,,protein-coding
124903451,LOC124903451,-,15,,,,ncRNA
124903452,LOC124903452,-,15,,,,protein-coding
124903453,LOC124903453,-,15,,,,ncRNA
124903454,LOC124903454,-,15,,,,ncRNA
124903455,LOC124903455,-,15,,,,ncRNA
124903456,LOC124903456,-,15,,,,ncRNA
124903457,LOC124903457,-,15,,,,ncRNA
124903458,LOC124903458,-,15,,,,ncRNA
124903459,LOC124903459,-,15,,,,ncRNA
124903460,LOC124903460,-,15,,,,ncRNA
124903461,LOC124903461,-,15,,,,ncRNA
124903462,LOC124903462,-,15,,,,ncRNA
124903463,LOC124903463,-,15,,,,ncRNA
124903464,LOC124903464,-,15,,,,ncRNA
124903465,LOC124903465,-,15,,,,ncRNA
124903466,LOC124903466,-,15,,,,ncRNA
124903467,LOC124903467,-,15,,,,ncRNA
124903468,LOC124903468,-,15,,,,ncRNA
124903469,LOC124903469,-,15,,,,ncRNA
124903470,LOC124903470,-,15,,,,protein-coding
124903471,LOC124903471,-,15,,,,ncRNA
124903472,LOC124903472,-,15,,,,ncRNA
124903473,LOC124903473,-,15,,,,ncRNA
124903474,LOC124903474,-,15,,,,ncRNA
124903475,LOC124903475,-,15,,,,ncRNA
124903476,LOC124903476,-,15,,,,ncRNA
124903477,LOC124903477,-,15,,,,ncRNA
124903478,LOC124903478,-,15,ENSG00000285080,,,ncRNA
124903479,LOC124903479,-,15,,,,ncRNA
124903480,LOC124903480,-,15,,,,ncRNA
124903481,LOC124903481,-,15,,,,ncRNA
124903482,LOC124903482,-,15,,,,ncRNA
124903483,LOC124903483,-,15,ENSG00000298162,,,ncRNA
124903484,LOC124903484,-,15,,,,ncRNA
124903485,LOC124903485,-,15,,,,ncRNA
124903486,LOC124903486,-,15,,,,ncRNA
124903487,LOC124903487,-,15,,,,ncRNA
124903488,LOC124903488,-,15,,,,ncRNA
124903489,LOC124903489,-,15,,,,ncRNA
124903490,LOC124903490,-,15,,,,ncRNA
124903491,LOC124903491,-,15,ENSG00000304751,,,ncRNA
124903492,LOC124903492,-,15,ENSG00000304772,,,ncRNA
124903493,LOC124903493,-,15,,,,ncRNA
124903494,LOC124903494,-,15,,,,ncRNA
124903495,LOC124903495,-,15,,,,ncRNA
124903496,LOC124903496,-,15,,,,protein-coding
124903497,LOC124903497,-,15,,,,ncRNA
124903498,LOC124903498,-,15,,,,ncRNA
124903499,LOC124903499,-,15,,,,ncRNA
124903500,LOC124903500,-,15,,,,ncRNA
124903501,LOC124903501,-,15,,,,ncRNA
124903502,LOC124903502,-,15,,,,ncRNA
124903503,LOC124903503,-,15,,,,ncRNA
124903504,LOC124903504,-,15,,,,ncRNA
124903505,LOC124903505,-,15,,,,ncRNA
124903506,LOC124903506,-,15,,,,ncRNA
124903507,LOC124903507,-,15,,,,ncRNA
124903508,LOC124903508,-,15,,,,ncRNA
